Angle 1    | X_1         | Y_1          | Angle 2     | X_2         | Y_2         | Frame # 
-335.830719  | 760.943359  | 640.094604  | -37.174461  | 640.094604  | 610.593872  | 1541
-338.389862  | 756.828918  | 636.950134  | -36.826488  | 636.950134  | 613.062012  | 1542
-341.025604  | 752.514526  | 633.850586  | -36.392944  | 633.850586  | 615.559814  | 1543
-343.744293  | 747.992432  | 630.804810  | -35.869289  | 630.804810  | 618.073364  | 1544
-346.553284  | 743.254089  | 627.823486  | -35.250549  | 627.823486  | 620.585876  | 1545
-349.460968  | 738.290527  | 624.919189  | -34.531315  | 624.919189  | 623.076355  | 1546
-352.476654  | 733.093018  | 622.107361  | -33.705784  | 622.107361  | 625.518799  | 1547
-355.610443  | 727.653748  | 619.406128  | -32.767956  | 619.406128  | 627.880554  | 1548
-358.872650  | 721.967468  | 616.837524  | -31.712002  | 616.837524  | 630.120850  | 1549
-362.272644  | 716.034546  | 614.427490  | -30.533049  | 614.427490  | 632.188599  | 1550
-365.816895  | 709.865051  | 612.206177  | -29.228527  | 612.206177  | 634.020874  | 1551
-369.505737  | 703.485413  | 610.206848  | -27.800398  | 610.206848  | 635.542480  | 1552
-373.328583  | 696.946472  | 608.462830  | -26.258284  | 608.462830  | 636.668152  | 1553
-377.258636  | 690.331421  | 607.002380  | -24.622969  | 607.002380  | 637.311401  | 1554
-381.249695  | 683.756714  | 605.840515  | -22.928431  | 605.840515  | 637.399414  | 1555
-385.239288  | 677.360046  | 604.971313  | -21.219612  | 604.971313  | 636.893494  | 1556
-389.160095  | 671.274841  | 604.366455  | -19.544682  | 604.366455  | 635.802368  | 1557
-392.954742  | 665.602356  | 603.981689  | -17.944958  | 603.981689  | 634.180664  | 1558
-396.585571  | 660.397766  | 603.767944  | -16.448240  | 603.767944  | 632.111938  | 1559
-400.035370  | 655.673950  | 603.680420  | -15.068161  | 603.680420  | 629.688232  | 1560
-403.302277  | 651.415283  | 603.683105  | -13.807520  | 603.683105  | 626.995178  | 1561
-406.393555  | 647.590576  | 603.749146  | -12.662467  | 603.749146  | 624.105774  | 1562
-409.320770  | 644.162903  | 603.859131  | -11.625789  | 603.859131  | 621.079285  | 1563
-412.096802  | 641.095032  | 603.999512  | -10.688989  | 603.999512  | 617.962646  | 1564
-414.734253  | 638.351685  | 604.160400  | -9.843433  | 604.160400  | 614.792725  | 1565
-417.244720  | 635.901062  | 604.335266  | -9.080908  | 604.335266  | 611.598511  | 1566
-419.638489  | 633.714661  | 604.519287  | -8.393847  | 604.519287  | 608.403015  | 1567
-421.924561  | 631.767151  | 604.709106  | -7.775390  | 604.709106  | 605.224609  | 1568
-424.110718  | 630.036072  | 604.902405  | -7.219358  | 604.902405  | 602.077820  | 1569
-426.203674  | 628.501465  | 605.097290  | -6.720192  | 605.097290  | 598.974609  | 1570
-428.209137  | 627.145508  | 605.292725  | -6.272879  | 605.292725  | 595.924561  | 1571
-430.132050  | 625.952148  | 605.487793  | -5.872888  | 605.487793  | 592.935669  | 1572
-431.976624  | 624.906982  | 605.681885  | -5.516103  | 605.681885  | 590.014343  | 1573
-433.746460  | 623.996765  | 605.874512  | -5.198766  | 605.874512  | 587.166077  | 1574
-435.444641  | 623.209473  | 606.065430  | -4.917432  | 606.065430  | 584.395386  | 1575
-437.073761  | 622.534119  | 606.254517  | -4.668926  | 606.254517  | 581.705994  | 1576
-438.636078  | 621.960449  | 606.441528  | -4.450309  | 606.441528  | 579.101013  | 1577
-440.133514  | 621.479004  | 606.626526  | -4.258850  | 606.626526  | 576.583008  | 1578
-441.567688  | 621.080994  | 606.809387  | -4.092002  | 606.809387  | 574.154236  | 1579
-442.939941  | 620.758240  | 606.990112  | -3.947385  | 606.990112  | 571.816528  | 1580
-444.251465  | 620.502869  | 607.168823  | -3.822764  | 607.168823  | 569.571289  | 1581
-445.503235  | 620.307800  | 607.345459  | -3.716041  | 607.345459  | 567.419800  | 1582
-446.696045  | 620.166199  | 607.520203  | -3.625243  | 607.520203  | 565.363098  | 1583
-447.830597  | 620.071655  | 607.692993  | -3.548509  | 607.692993  | 563.401978  | 1584
-448.907440  | 620.018188  | 607.863892  | -3.484090  | 607.863892  | 561.537109  | 1585
-449.927063  | 620.000061  | 608.033081  | -3.430336  | 608.033081  | 559.768921  | 1586
-450.889801  | 620.012085  | 608.200623  | -3.385696  | 608.200623  | 558.098022  | 1587
-451.795959  | 620.049133  | 608.366577  | -3.348710  | 608.366577  | 556.524536  | 1588
-452.645752  | 620.106567  | 608.531006  | -3.318010  | 608.531006  | 555.048645  | 1589
-453.439362  | 620.180115  | 608.694092  | -3.292316  | 608.694092  | 553.670715  | 1590
-454.176910  | 620.265625  | 608.855835  | -3.270435  | 608.855835  | 552.390625  | 1591
-454.858521  | 620.359314  | 609.016357  | -3.251255  | 609.016357  | 551.208496  | 1592
-455.484222  | 620.457764  | 609.175781  | -3.233752  | 609.175781  | 550.124390  | 1593
-456.054047  | 620.557739  | 609.334229  | -3.216983  | 609.334229  | 549.138184  | 1594
-456.568024  | 620.656311  | 609.491699  | -3.200086  | 609.491699  | 548.249878  | 1595
-457.026154  | 620.750977  | 609.648438  | -3.182282  | 609.648438  | 547.459351  | 1596
-457.428436  | 620.839294  | 609.804382  | -3.162875  | 609.804382  | 546.766602  | 1597
-457.774811  | 620.919250  | 609.959717  | -3.141249  | 609.959717  | 546.171509  | 1598
-458.065277  | 620.989136  | 610.114563  | -3.116870  | 610.114563  | 545.674072  | 1599
-458.299805  | 621.047363  | 610.268921  | -3.089285  | 610.268921  | 545.274109  | 1600
-458.478363  | 621.092834  | 610.423035  | -3.058124  | 610.423035  | 544.971558  | 1601
-458.600952  | 621.124634  | 610.576904  | -3.023098  | 610.576904  | 544.766541  | 1602
-458.667511  | 621.142029  | 610.730652  | -2.983999  | 610.730652  | 544.658752  | 1603
-458.678040  | 621.144836  | 610.884338  | -2.940702  | 610.884338  | 544.648438  | 1604
-458.632507  | 621.132874  | 611.038086  | -2.893164  | 611.038086  | 544.735474  | 1605
-458.530914  | 621.106384  | 611.192017  | -2.841424  | 611.192017  | 544.919800  | 1606
-458.373230  | 621.065918  | 611.346191  | -2.785602  | 611.346191  | 545.201599  | 1607
-458.159485  | 621.012329  | 611.500732  | -2.725902  | 611.500732  | 545.580811  | 1608
-457.889679  | 620.946594  | 611.655640  | -2.662609  | 611.655640  | 546.057495  | 1609
-457.563812  | 620.870117  | 611.811157  | -2.596091  | 611.811157  | 546.631714  | 1610
-457.181915  | 620.784546  | 611.967224  | -2.526799  | 611.967224  | 547.303528  | 1611
-456.743988  | 620.691895  | 612.124023  | -2.455263  | 612.124023  | 548.073059  | 1612
-456.250031  | 620.594360  | 612.281677  | -2.382100  | 612.281677  | 548.940430  | 1613
-455.700073  | 620.494446  | 612.440186  | -2.308005  | 612.440186  | 549.905640  | 1614
-455.094116  | 620.394958  | 612.599670  | -2.233757  | 612.599670  | 550.968811  | 1615
-454.432159  | 620.299072  | 612.760254  | -2.160218  | 612.760254  | 552.130005  | 1616
-453.714203  | 620.210022  | 612.921997  | -2.088331  | 612.921997  | 553.389221  | 1617
-452.940186  | 620.131653  | 613.085022  | -2.019123  | 613.085022  | 554.746521  | 1618
-452.110077  | 620.067810  | 613.249451  | -1.953702  | 613.249451  | 556.201782  | 1619
-451.223785  | 620.022827  | 613.415283  | -1.893261  | 613.415283  | 557.755127  | 1620
-450.281189  | 620.001221  | 613.582703  | -1.839075  | 613.582703  | 559.406250  | 1621
-449.282135  | 620.007874  | 613.751831  | -1.792507  | 613.751831  | 561.155029  | 1622
-448.226410  | 620.047913  | 613.922729  | -1.755004  | 613.922729  | 563.001221  | 1623
-447.113739  | 620.126831  | 614.095581  | -1.728101  | 614.095581  | 564.944397  | 1624
-445.943787  | 620.250488  | 614.270386  | -1.713423  | 614.270386  | 566.984131  | 1625
-444.716156  | 620.424927  | 614.447388  | -1.712691  | 614.447388  | 569.119629  | 1626
-443.430298  | 620.656677  | 614.626709  | -1.727719  | 614.626709  | 571.350220  | 1627
-442.085602  | 620.952515  | 614.808472  | -1.760424  | 614.808472  | 573.674927  | 1628
-440.681305  | 621.319702  | 614.992798  | -1.812831  | 614.992798  | 576.092529  | 1629
-439.216461  | 621.765869  | 615.179932  | -1.887079  | 615.179932  | 578.601440  | 1630
-437.690002  | 622.299194  | 615.370117  | -1.985428  | 615.370117  | 581.200012  | 1631
-436.100647  | 622.928101  | 615.563477  | -2.110275  | 615.563477  | 583.886108  | 1632
-434.446869  | 623.661804  | 615.760437  | -2.264162  | 615.760437  | 586.657043  | 1633
-432.726868  | 624.510010  | 615.961182  | -2.449794  | 615.961182  | 589.509949  | 1634
-430.938538  | 625.483093  | 616.166260  | -2.670057  | 616.166260  | 592.441040  | 1635
-429.079437  | 626.592346  | 616.376038  | -2.928039  | 616.376038  | 595.446228  | 1636
-427.146698  | 627.849792  | 616.591187  | -3.227060  | 616.591187  | 598.520142  | 1637
-425.136993  | 629.268433  | 616.812439  | -3.570696  | 616.812439  | 601.656738  | 1638
-423.046478  | 630.862549  | 617.040710  | -3.962821  | 617.040710  | 604.848572  | 1639
-420.870667  | 632.647705  | 617.277344  | -4.407637  | 617.277344  | 608.086792  | 1640
-418.604370  | 634.640930  | 617.523743  | -4.909723  | 617.523743  | 611.360596  | 1641
-416.241669  | 636.861084  | 617.782043  | -5.474072  | 617.782043  | 614.656982  | 1642
-413.775726  | 639.328979  | 618.054932  | -6.106122  | 618.054932  | 617.960083  | 1643
-411.198822  | 642.067505  | 618.345886  | -6.811777  | 618.345886  | 621.250244  | 1644
-408.502289  | 645.101807  | 618.659607  | -7.597376  | 618.659607  | 624.503357  | 1645
-405.676697  | 648.459167  | 619.002258  | -8.469591  | 619.002258  | 627.689453  | 1646
-402.712067  | 652.168579  | 619.382263  | -9.435171  | 619.382263  | 630.771545  | 1647
-399.598633  | 656.259460  | 619.810852  | -10.500437  | 619.810852  | 633.703552  | 1648
-396.328125  | 660.759155  | 620.303040  | -11.670349  | 620.303040  | 636.429321  | 1649
-392.896027  | 665.688354  | 620.878662  | -12.946941  | 620.878662  | 638.881348  | 1650
-389.305145  | 671.053894  | 621.562988  | -14.326945  | 621.562988  | 640.982422  | 1651
-385.570099  | 676.838501  | 622.386719  | -15.798726  | 622.386719  | 642.650574  | 1652
-381.721619  | 682.990234  | 623.383911  | -17.339415  | 623.383911  | 643.810486  | 1653
